Member,Order,SKU,Created On,Description,Day,Month,Year,Hour
M39021,8137335,15668381,2014-03-01 22:05:00,Other Vegetables,1,3,2014,22
M39021,8137335,7580802,2014-03-01 22:05:00,Sunflower Oils,1,3,2014,22
M39021,8137335,15668467,2014-03-01 22:05:00,Beans,1,3,2014,22
M39021,8153274,15668460,2014-03-08 21:22:00,Gourd & Cucumber,8,3,2014,21
M39021,8153274,15668377,2014-03-08 21:22:00,Root Vegetables,8,3,2014,21
M39021,8153274,15668475,2014-03-08 21:22:00,Beans,8,3,2014,21
M39021,8153274,15669775,2014-03-08 21:22:00,Sooji & Rava,8,3,2014,21
M39021,8153274,15668379,2014-03-08 21:22:00,Other Vegetables,8,3,2014,21
M39021,8153274,15668467,2014-03-08 21:22:00,Beans,8,3,2014,21
M39021,8153274,21408947,2014-03-08 21:22:00,Other Rice Products,8,3,2014,21
M39021,8153274,7580802,2014-03-08 21:22:00,Sunflower Oils,8,3,2014,21
M39021,8153274,15669875,2014-03-08 21:22:00,Toor Dal,8,3,2014,21
M39021,8153274,15669777,2014-03-08 21:22:00,Urad Dal,8,3,2014,21
M39021,8153274,15669857,2014-03-08 21:22:00,Raw Peanuts,8,3,2014,21
M39021,8153274,15669821,2014-03-08 21:22:00,Whole Spices,8,3,2014,21
M39021,8153274,15669872,2014-03-08 21:22:00,Avalakki / Poha,8,3,2014,21
M39021,8153274,15669789,2014-03-08 21:22:00,Boiled Rice,8,3,2014,21
M39021,8206332,15669872,2014-02-03 12:55:00,Avalakki / Poha,3,2,2014,12
M39021,8206332,7580802,2014-02-03 12:55:00,Sunflower Oils,3,2,2014,12
M39021,8206332,7574242,2014-02-03 12:55:00,Vermicelli,3,2,2014,12
M39021,8206332,15668379,2014-02-03 12:55:00,Other Vegetables,3,2,2014,12
M39021,8206332,15669857,2014-02-03 12:55:00,Raw Peanuts,3,2,2014,12
M39021,8206332,15668470,2014-02-03 12:55:00,Beans,3,2,2014,12
M39021,8206332,15668451,2014-02-03 12:55:00,Brinjals,3,2,2014,12
M39021,8206332,15668375,2014-02-03 12:55:00,Root Vegetables,3,2,2014,12
M39021,8218020,15669821,2014-02-08 21:40:00,Whole Spices,8,2,2014,21
M39021,8218020,15668375,2014-02-08 21:40:00,Root Vegetables,8,2,2014,21
M39021,8218020,15668466,2014-02-08 21:40:00,Root Vegetables,8,2,2014,21
M39021,8218020,15668378,2014-02-08 21:40:00,Other Vegetables,8,2,2014,21
M39021,8218020,15669884,2014-02-08 21:40:00,Whole Spices,8,2,2014,21
M39021,8218020,15668460,2014-02-08 21:40:00,Gourd & Cucumber,8,2,2014,21
M39021,8218020,15670271,2014-02-08 21:40:00,Other Dals,8,2,2014,21
M39021,8218020,7580802,2014-02-08 21:40:00,Sunflower Oils,8,2,2014,21
M39021,8218020,15668683,2014-02-08 21:40:00,Beans,8,2,2014,21
M39021,8218020,15669856,2014-02-08 21:40:00,Sugar,8,2,2014,21
M39021,8218020,15669880,2014-02-08 21:40:00,Sooji & Rava,8,2,2014,21
M39021,8218020,15668467,2014-02-08 21:40:00,Beans,8,2,2014,21
M39021,8218020,7572252,2014-02-08 21:40:00,Cooking Paste,8,2,2014,21
M39021,8218020,15669875,2014-02-08 21:40:00,Toor Dal,8,2,2014,21
M39021,8277611,7580802,2014-01-04 21:54:00,Sunflower Oils,4,1,2014,21
M39021,8277611,15668472,2014-01-04 21:54:00,Beans,4,1,2014,21
M39021,8277611,15668378,2014-01-04 21:54:00,Other Vegetables,4,1,2014,21
M39021,8277611,15668521,2014-01-04 21:54:00,Bread,4,1,2014,21
M39021,8277611,15669790,2014-01-04 21:54:00,Other Rice Products,4,1,2014,21
M39021,8277611,15668467,2014-01-04 21:54:00,Beans,4,1,2014,21
M39021,8277611,15669786,2014-01-04 21:54:00,Avalakki / Poha,4,1,2014,21
M39021,8277611,15668466,2014-01-04 21:54:00,Root Vegetables,4,1,2014,21
M39021,8277611,15668451,2014-01-04 21:54:00,Brinjals,4,1,2014,21
M39021,8277611,15669822,2014-01-04 21:54:00,Other Dals,4,1,2014,21
M39021,8277611,15669884,2014-01-04 21:54:00,Whole Spices,4,1,2014,21
M39021,8277611,34989441,2014-01-04 21:54:00,Soya Products,4,1,2014,21
M39021,8277611,34986135,2014-01-04 21:54:00,Whole Spices,4,1,2014,21
M39021,8277611,15669856,2014-01-04 21:54:00,Sugar,4,1,2014,21
M39021,8277611,15669821,2014-01-04 21:54:00,Whole Spices,4,1,2014,21
M39021,8277611,34986123,2014-01-04 21:54:00,Whole Spices,4,1,2014,21
M39021,8277611,15669861,2014-01-04 21:54:00,Raw Peanuts,4,1,2014,21
M39021,8277611,15669915,2014-01-04 21:54:00,Beans,4,1,2014,21
M39021,8277611,15668375,2014-01-04 21:54:00,Root Vegetables,4,1,2014,21
M39021,8287900,15668451,2014-01-10 00:21:00,Brinjals,10,1,2014,0
M39021,8287900,15668379,2014-01-10 00:21:00,Other Vegetables,10,1,2014,0
M39021,8287900,15668375,2014-01-10 00:21:00,Root Vegetables,10,1,2014,0
M39021,8287900,7580802,2014-01-10 00:21:00,Sunflower Oils,10,1,2014,0
M39021,8287900,7572252,2014-01-10 00:21:00,Cooking Paste,10,1,2014,0
M39021,8287900,15668684,2014-01-10 00:21:00,Beans,10,1,2014,0
M39021,8287900,15668460,2014-01-10 00:21:00,Gourd & Cucumber,10,1,2014,0
M39021,8291837,15669857,2013-12-08 12:48:00,Raw Peanuts,8,12,2013,12
M39021,8291837,7580802,2013-12-08 12:48:00,Sunflower Oils,8,12,2013,12
M39021,8291837,15668467,2013-12-08 12:48:00,Beans,8,12,2013,12
M39021,8291837,15668379,2013-12-08 12:48:00,Other Vegetables,8,12,2013,12
M39021,8291837,15669875,2013-12-08 12:48:00,Toor Dal,8,12,2013,12
M39021,8291837,15668688,2013-12-08 12:48:00,Root Vegetables,8,12,2013,12
M39021,8291837,15669760,2013-12-08 12:48:00,Whole Spices,8,12,2013,12
M39021,8291837,15668468,2013-12-08 12:48:00,Beans,8,12,2013,12
M39021,8291837,15668472,2013-12-08 12:48:00,Beans,8,12,2013,12
M39021,8291837,15669821,2013-12-08 12:48:00,Whole Spices,8,12,2013,12
M39021,8291837,15668451,2013-12-08 12:48:00,Brinjals,8,12,2013,12
M39021,8291837,7572252,2013-12-08 12:48:00,Cooking Paste,8,12,2013,12
M39021,8364767,15668463,2013-11-05 23:47:00,Gourd & Cucumber,5,11,2013,23
M39021,8364767,34990413,2013-11-05 23:47:00,Beans,5,11,2013,23
M39021,8364767,7580802,2013-11-05 23:47:00,Sunflower Oils,5,11,2013,23
M39021,8364767,15668472,2013-11-05 23:47:00,Beans,5,11,2013,23
M39021,8372534,15668453,2013-11-11 00:20:00,Brinjals,11,11,2013,0
M39021,8372534,15668467,2013-11-11 00:20:00,Beans,11,11,2013,0
M39021,8372534,15668466,2013-11-11 00:20:00,Root Vegetables,11,11,2013,0
M39021,8372534,15669789,2013-11-11 00:20:00,Boiled Rice,11,11,2013,0
M39021,8372534,15669794,2013-11-11 00:20:00,Other Dry Fruits,11,11,2013,0
M39021,8372534,15669795,2013-11-11 00:20:00,Other Dry Fruits,11,11,2013,0
M39021,8372534,15669961,2013-11-11 00:20:00,Other Dry Fruits,11,11,2013,0
M39021,8372534,15669810,2013-11-11 00:20:00,Almonds,11,11,2013,0
M39021,8372534,7580823,2013-11-11 00:20:00,Sunflower Oils,11,11,2013,0
M39021,8372534,15668688,2013-11-11 00:20:00,Root Vegetables,11,11,2013,0
M39021,8372534,7541573,2013-11-11 00:20:00,"Glucose, Marie & Milk Biscuits",11,11,2013,0
M47229,6728685,15668455,2014-07-11 17:15:00,Brinjals,11,7,2014,17
M47229,6728685,15668381,2014-07-11 17:15:00,Other Vegetables,11,7,2014,17
M47229,6728685,15668453,2014-07-11 17:15:00,Brinjals,11,7,2014,17
M47229,6728685,7729965,2014-07-11 17:15:00,Sunflower Oils,11,7,2014,17
M47229,6728685,7621580,2014-07-11 17:15:00,Diapers & Wipes,11,7,2014,17
M47229,6728685,15669857,2014-07-11 17:15:00,Raw Peanuts,11,7,2014,17
M47229,6728685,15668688,2014-07-11 17:15:00,Root Vegetables,11,7,2014,17
M47229,6728685,15668380,2014-07-11 17:15:00,Other Vegetables,11,7,2014,17
M47229,6728685,15668470,2014-07-11 17:15:00,Beans,11,7,2014,17
M47229,6728685,15669767,2014-07-11 17:15:00,Urad Dal,11,7,2014,17
M47229,6728685,15668478,2014-07-11 17:15:00,Banana,11,7,2014,17
M47229,6764413,7621580,2014-07-02 20:34:00,Diapers & Wipes,2,7,2014,20
M47229,6764413,92866692,2014-07-02 20:34:00,Diapers & Wipes,2,7,2014,20
M47229,6764413,7630963,2014-07-02 20:34:00,Tomato Ketchup,2,7,2014,20
M47229,7395210,15668471,2013-10-05 07:44:00,Beans,5,10,2013,7
M47229,7395210,15668416,2013-10-05 07:44:00,Banana,5,10,2013,7
M47229,7395210,21408952,2013-10-05 07:44:00,Whole Spices,5,10,2013,7
M47229,7395210,15669776,2013-10-05 07:44:00,Other Dals,5,10,2013,7
M47229,7395210,15668467,2013-10-05 07:44:00,Beans,5,10,2013,7
M47229,7395210,15668451,2013-10-05 07:44:00,Brinjals,5,10,2013,7
M47229,7395210,15668688,2013-10-05 07:44:00,Root Vegetables,5,10,2013,7
M47229,7395210,15668465,2013-10-05 07:44:00,Root Vegetables,5,10,2013,7
M47229,7411467,34987566,2013-09-06 13:31:00,Whole Spices,6,9,2013,13
M47229,7411467,15668460,2013-09-06 13:31:00,Gourd & Cucumber,6,9,2013,13
M47229,7411467,15668473,2013-09-06 13:31:00,Beans,6,9,2013,13
M47229,7411467,15669860,2013-09-06 13:31:00,Moong Dal,6,9,2013,13
M47229,7411467,15668457,2013-09-06 13:31:00,Brinjals,6,9,2013,13
M47229,7411467,15669818,2013-09-06 13:31:00,Whole Spices,6,9,2013,13
M47229,7411467,15668453,2013-09-06 13:31:00,Brinjals,6,9,2013,13
M47229,7411467,15669767,2013-09-06 13:31:00,Urad Dal,6,9,2013,13
M47229,7411467,15668467,2013-09-06 13:31:00,Beans,6,9,2013,13
M47229,7411467,15668379,2013-09-06 13:31:00,Other Vegetables,6,9,2013,13
M47229,7411467,15668520,2013-09-06 13:31:00,Bread,6,9,2013,13
M47229,7411467,15669863,2013-09-06 13:31:00,Moong Dal,6,9,2013,13
M47229,7411467,15669870,2013-09-06 13:31:00,Sooji & Rava,6,9,2013,13
M47229,7411467,15668416,2013-09-06 13:31:00,Banana,6,9,2013,13
M47229,7411467,15668688,2013-09-06 13:31:00,Root Vegetables,6,9,2013,13
M47229,7411467,15669821,2013-09-06 13:31:00,Whole Spices,6,9,2013,13
M47229,7411467,15669972,2013-09-06 13:31:00,Cashews,6,9,2013,13
M47229,7411467,34986125,2013-09-06 13:31:00,Whole Spices,6,9,2013,13
M47229,7411467,15670267,2013-09-06 13:31:00,Toor Dal,6,9,2013,13
M47229,7411467,15670270,2013-09-06 13:31:00,Other Dals,6,9,2013,13
M47229,7411467,15668381,2013-09-06 13:31:00,Other Vegetables,6,9,2013,13
M47229,7411467,34986129,2013-09-06 13:31:00,Whole Spices,6,9,2013,13
M47229,7411467,15669761,2013-09-06 13:31:00,Whole Spices,6,9,2013,13
M47229,7868179,7621580,2014-06-08 16:35:00,Diapers & Wipes,8,6,2014,16
M47229,7868179,15669869,2014-06-08 16:35:00,Moong Dal,8,6,2014,16
M47229,7868179,7621577,2014-06-08 16:35:00,Diapers & Wipes,8,6,2014,16
M47229,7868179,15669817,2014-06-08 16:35:00,Whole Spices,8,6,2014,16
M47229,7868179,15668688,2014-06-08 16:35:00,Root Vegetables,8,6,2014,16
M47229,7868179,15668460,2014-06-08 16:35:00,Gourd & Cucumber,8,6,2014,16
M47229,7868179,34986113,2014-06-08 16:35:00,Whole Spices,8,6,2014,16
M47229,7868179,15669911,2014-06-08 16:35:00,Brinjals,8,6,2014,16
M47229,7868179,21408953,2014-06-08 16:35:00,Whole Spices,8,6,2014,16
M47229,7868179,15668381,2014-06-08 16:35:00,Other Vegetables,8,6,2014,16
M47229,7868179,15669767,2014-06-08 16:35:00,Urad Dal,8,6,2014,16
M47229,7868179,15668416,2014-06-08 16:35:00,Banana,8,6,2014,16
M47229,7868179,15668375,2014-06-08 16:35:00,Root Vegetables,8,6,2014,16
M47229,7868179,15668380,2014-06-08 16:35:00,Other Vegetables,8,6,2014,16
M47229,7868179,15668467,2014-06-08 16:35:00,Beans,8,6,2014,16
M47229,7868179,34987566,2014-06-08 16:35:00,Whole Spices,8,6,2014,16
M47229,7981480,15668470,2014-05-11 17:46:00,Beans,11,5,2014,17
M47229,7981480,15668416,2014-05-11 17:46:00,Banana,11,5,2014,17
M47229,7981480,15668521,2014-05-11 17:46:00,Bread,11,5,2014,17
M47229,7981480,15668460,2014-05-11 17:46:00,Gourd & Cucumber,11,5,2014,17
M47229,7981480,15668687,2014-05-11 17:46:00,Root Vegetables,11,5,2014,17
M47229,7981480,15668375,2014-05-11 17:46:00,Root Vegetables,11,5,2014,17
M47229,7981480,15668378,2014-05-11 17:46:00,Other Vegetables,11,5,2014,17
M47229,7981480,15668381,2014-05-11 17:46:00,Other Vegetables,11,5,2014,17
M47229,7981480,15668465,2014-05-11 17:46:00,Root Vegetables,11,5,2014,17
M47229,7981480,7621580,2014-05-11 17:46:00,Diapers & Wipes,11,5,2014,17
M47229,7981480,15669909,2014-05-11 17:46:00,Brinjals,11,5,2014,17
M47229,8039377,15668375,2014-04-12 11:51:00,Root Vegetables,12,4,2014,11
M47229,8039377,15668478,2014-04-12 11:51:00,Banana,12,4,2014,11
M47229,8039377,15669910,2014-04-12 11:51:00,Brinjals,12,4,2014,11
M47229,8039377,15669857,2014-04-12 11:51:00,Raw Peanuts,12,4,2014,11
M47229,8039377,7729965,2014-04-12 11:51:00,Sunflower Oils,12,4,2014,11
M47229,8039377,15669869,2014-04-12 11:51:00,Moong Dal,12,4,2014,11
M47229,8039377,15668378,2014-04-12 11:51:00,Other Vegetables,12,4,2014,11
M47229,8039377,7587656,2014-04-12 11:51:00,Organic Rice & Rice Products,12,4,2014,11
M47229,8039377,7621580,2014-04-12 11:51:00,Diapers & Wipes,12,4,2014,11
M47229,8039377,15669821,2014-04-12 11:51:00,Whole Spices,12,4,2014,11
M47229,8039377,15668381,2014-04-12 11:51:00,Other Vegetables,12,4,2014,11
M47229,8039377,15668380,2014-04-12 11:51:00,Other Vegetables,12,4,2014,11
M47229,8039377,15669818,2014-04-12 11:51:00,Whole Spices,12,4,2014,11
M47229,8039377,34992857,2014-04-12 11:51:00,Cut Vegetables,12,4,2014,11
M47229,8039377,15668467,2014-04-12 11:51:00,Beans,12,4,2014,11
M47229,8039377,15670008,2014-04-12 11:51:00,Cashews,12,4,2014,11
M47229,8080319,15670270,2014-04-02 17:14:00,Other Dals,2,4,2014,17
M47229,8080319,15669910,2014-04-02 17:14:00,Brinjals,2,4,2014,17
M47229,8080319,15669870,2014-04-02 17:14:00,Sooji & Rava,2,4,2014,17
M47229,8080319,15669767,2014-04-02 17:14:00,Urad Dal,2,4,2014,17
M47229,8080319,15668467,2014-04-02 17:14:00,Beans,2,4,2014,17
M47229,8080319,15668687,2014-04-02 17:14:00,Root Vegetables,2,4,2014,17
M47229,8080319,15670267,2014-04-02 17:14:00,Toor Dal,2,4,2014,17
M47229,8080319,15668380,2014-04-02 17:14:00,Other Vegetables,2,4,2014,17
M47229,8080319,15669776,2014-04-02 17:14:00,Other Dals,2,4,2014,17
M47229,8080319,15669760,2014-04-02 17:14:00,Whole Spices,2,4,2014,17
M47229,8080319,15668416,2014-04-02 17:14:00,Banana,2,4,2014,17
M47229,8080319,15669872,2014-04-02 17:14:00,Avalakki / Poha,2,4,2014,17
M47229,8080319,7729965,2014-04-02 17:14:00,Sunflower Oils,2,4,2014,17
M47229,8080319,15669880,2014-04-02 17:14:00,Sooji & Rava,2,4,2014,17
M47229,8080319,15669835,2014-04-02 17:14:00,Raw Rice,2,4,2014,17
M47229,8080319,15669884,2014-04-02 17:14:00,Whole Spices,2,4,2014,17
M47229,8080319,15669857,2014-04-02 17:14:00,Raw Peanuts,2,4,2014,17
M47229,8080319,15670157,2014-04-02 17:14:00,Organic F&V,2,4,2014,17
M47229,8080319,34987566,2014-04-02 17:14:00,Whole Spices,2,4,2014,17
M47229,8093390,7571909,2014-04-07 11:04:00,Health Supplements,7,4,2014,11
M47229,8093390,15668688,2014-04-07 11:04:00,Root Vegetables,7,4,2014,11
M47229,8093390,15669817,2014-04-07 11:04:00,Whole Spices,7,4,2014,11
M47229,8093390,93086347,2014-04-07 11:04:00,Diapers & Wipes,7,4,2014,11
M47229,8273230,15668381,2014-01-03 15:26:00,Other Vegetables,3,1,2014,15
M47229,8273230,15669798,2014-01-03 15:26:00,Raisins,3,1,2014,15
M47229,8273230,7729965,2014-01-03 15:26:00,Sunflower Oils,3,1,2014,15
M47229,8273230,15669872,2014-01-03 15:26:00,Avalakki / Poha,3,1,2014,15
M47229,8273230,15669812,2014-01-03 15:26:00,Jaggery,3,1,2014,15
M47229,8273230,15668687,2014-01-03 15:26:00,Root Vegetables,3,1,2014,15
M47229,8273230,15670157,2014-01-03 15:26:00,Organic F&V,3,1,2014,15
M47229,8273230,15668469,2014-01-03 15:26:00,Beans,3,1,2014,15
M47229,8273230,15668478,2014-01-03 15:26:00,Banana,3,1,2014,15
M47229,8351531,15668379,2013-12-05 09:58:00,Other Vegetables,5,12,2013,9
M47229,8351531,15668688,2013-12-05 09:58:00,Root Vegetables,5,12,2013,9
M47229,8351531,21409182,2013-12-05 09:58:00,Brinjals,5,12,2013,9
M47229,8351531,15668467,2013-12-05 09:58:00,Beans,5,12,2013,9
M47229,8351531,15668381,2013-12-05 09:58:00,Other Vegetables,5,12,2013,9
M47229,8351531,7621580,2013-12-05 09:58:00,Diapers & Wipes,5,12,2013,9
M47229,8369997,15669983,2013-11-09 08:36:00,Other Dry Fruits,9,11,2013,8
M47229,8369997,7753733,2013-11-09 08:36:00,Health Drinks,9,11,2013,8
M47229,8369997,7628037,2013-11-09 08:36:00,Ghee,9,11,2013,8
M47229,8369997,15669857,2013-11-09 08:36:00,Raw Peanuts,9,11,2013,8
M47229,8369997,15669971,2013-11-09 08:36:00,Cashews,9,11,2013,8
M47229,8369997,15668467,2013-11-09 08:36:00,Beans,9,11,2013,8
M47229,8369997,15669835,2013-11-09 08:36:00,Raw Rice,9,11,2013,8
M47229,8369997,15668381,2013-11-09 08:36:00,Other Vegetables,9,11,2013,8
M47229,8369997,15668688,2013-11-09 08:36:00,Root Vegetables,9,11,2013,8
M47229,8369997,15668416,2013-11-09 08:36:00,Banana,9,11,2013,8
M47229,8369997,15670271,2013-11-09 08:36:00,Other Dals,9,11,2013,8
M47229,8369997,15669781,2013-11-09 08:36:00,Rice Flour,9,11,2013,8
M47229,8369997,15668457,2013-11-09 08:36:00,Brinjals,9,11,2013,8
M47229,8369997,15668460,2013-11-09 08:36:00,Gourd & Cucumber,9,11,2013,8
M47229,8369997,15668380,2013-11-09 08:36:00,Other Vegetables,9,11,2013,8
M47229,8369997,15669884,2013-11-09 08:36:00,Whole Spices,9,11,2013,8
M47229,8369997,15668473,2013-11-09 08:36:00,Beans,9,11,2013,8
M47229,8369997,7621580,2013-11-09 08:36:00,Diapers & Wipes,9,11,2013,8
M47229,8369997,93086347,2013-11-09 08:36:00,Diapers & Wipes,9,11,2013,8
M47229,8369997,21408952,2013-11-09 08:36:00,Whole Spices,9,11,2013,8
M47229,8369997,15668470,2013-11-09 08:36:00,Beans,9,11,2013,8
M47229,8369997,15669863,2013-11-09 08:36:00,Moong Dal,9,11,2013,8
M47229,8369997,15669860,2013-11-09 08:36:00,Moong Dal,9,11,2013,8
M76390,6447929,7580802,2014-10-06 02:13:00,Sunflower Oils,6,10,2014,2
M76390,6447929,15669787,2014-10-06 02:13:00,Raw Rice,6,10,2014,2
M76390,6447929,15669860,2014-10-06 02:13:00,Moong Dal,6,10,2014,2
M76390,6447929,15668685,2014-10-06 02:13:00,Beans,6,10,2014,2
M76390,6447929,15669767,2014-10-06 02:13:00,Urad Dal,6,10,2014,2
M76390,6447929,15669887,2014-10-06 02:13:00,Maida,6,10,2014,2
M76390,6447929,15669786,2014-10-06 02:13:00,Avalakki / Poha,6,10,2014,2
M76390,6447929,7587655,2014-10-06 02:13:00,Organic Rice & Rice Products,6,10,2014,2
M76390,6447929,21408947,2014-10-06 02:13:00,Other Rice Products,6,10,2014,2
M76390,6447929,7587698,2014-10-06 02:13:00,Organic Flours,6,10,2014,2
M76390,6447929,29247044,2014-10-06 02:13:00,Besan,6,10,2014,2
M76390,6447929,34989668,2014-10-06 02:13:00,Other Rice Products,6,10,2014,2
M76390,6447929,15670251,2014-10-06 02:13:00,Organic F&V,6,10,2014,2
M76390,6493347,15670252,2014-09-12 18:03:00,Organic F&V,12,9,2014,18
M76390,6585579,15668451,2014-09-02 17:12:00,Brinjals,2,9,2014,17
M76390,6585579,15668466,2014-09-02 17:12:00,Root Vegetables,2,9,2014,17
M76390,6585579,15668688,2014-09-02 17:12:00,Root Vegetables,2,9,2014,17
M76390,6585579,15668416,2014-09-02 17:12:00,Banana,2,9,2014,17
M76390,6585579,15668381,2014-09-02 17:12:00,Other Vegetables,2,9,2014,17
M76390,6585579,7587492,2014-09-02 17:12:00,"Organic Salt,Sugar & Jaggery",2,9,2014,17
M76390,6643762,7548497,2014-08-12 02:04:00,Liquid Soaps & Bars,12,8,2014,2
M76390,6765276,34987566,2014-07-03 01:23:00,Whole Spices,3,7,2014,1
M76390,6765276,29247229,2014-07-03 01:23:00,Whole Spices,3,7,2014,1
M76390,6765276,7580802,2014-07-03 01:23:00,Sunflower Oils,3,7,2014,1
M76390,6765276,15668465,2014-07-03 01:23:00,Root Vegetables,3,7,2014,1
M76390,6765276,15668379,2014-07-03 01:23:00,Other Vegetables,3,7,2014,1
M76390,6765276,15668375,2014-07-03 01:23:00,Root Vegetables,3,7,2014,1
M76390,6765276,15669873,2014-07-03 01:23:00,Whole Spices,3,7,2014,1
M76390,6765276,15669761,2014-07-03 01:23:00,Whole Spices,3,7,2014,1
M76390,6765276,7653522,2014-07-03 01:23:00,Namkeen,3,7,2014,1
M76390,6765276,15668381,2014-07-03 01:23:00,Other Vegetables,3,7,2014,1
M76390,6765276,15668462,2014-07-03 01:23:00,Gourd & Cucumber,3,7,2014,1
M76390,6765276,29247044,2014-07-03 01:23:00,Besan,3,7,2014,1
M76390,7341006,7572298,2013-10-12 02:48:00,Namkeen,12,10,2013,2
M76390,7341006,93073679,2013-10-12 02:48:00,Namkeen,12,10,2013,2
M76390,7388323,15669772,2013-10-01 18:54:00,Other Dals,1,10,2013,18
M76390,7388323,15669778,2013-10-01 18:54:00,Other Dals,1,10,2013,18
M76390,7388323,21409129,2013-10-01 18:54:00,Whole Grains,1,10,2013,18
M76390,7388323,15669767,2013-10-01 18:54:00,Urad Dal,1,10,2013,18
M76390,7388323,15669824,2013-10-01 18:54:00,Raw Rice,1,10,2013,18
M76390,7388323,15669987,2013-10-01 18:54:00,Other Rice Products,1,10,2013,18
M76390,7388323,15669825,2013-10-01 18:54:00,Boiled Rice,1,10,2013,18
M76390,7395277,15669761,2013-10-05 01:25:00,Whole Spices,5,10,2013,1
M76390,7395277,15668685,2013-10-05 01:25:00,Beans,5,10,2013,1
M76390,7395277,7548498,2013-10-05 01:25:00,Liquid Soaps & Bars,5,10,2013,1
M76390,7395277,15669780,2013-10-05 01:25:00,Sugar,5,10,2013,1
M76390,7395277,15668468,2013-10-05 01:25:00,Beans,5,10,2013,1
M76390,7407670,7653522,2013-09-04 19:12:00,Namkeen,4,9,2013,19
M76390,7407741,15669773,2013-09-04 18:24:00,Urad Dal,4,9,2013,18
M76390,7407741,15668381,2013-09-04 18:24:00,Other Vegetables,4,9,2013,18
M76390,7407741,15668467,2013-09-04 18:24:00,Beans,4,9,2013,18
M76390,7407741,15668688,2013-09-04 18:24:00,Root Vegetables,4,9,2013,18
M76390,7416527,15669993,2013-09-09 10:45:00,Other Dals,9,9,2013,10
M76390,7416527,15669812,2013-09-09 10:45:00,Jaggery,9,9,2013,10
M76390,7421911,15669782,2013-09-12 20:09:00,Raw Rice,12,9,2013,20
M76390,7421911,93073679,2013-09-12 20:09:00,Namkeen,12,9,2013,20
M76390,7468095,15668519,2013-09-01 20:40:00,Bread,1,9,2013,20
M76390,7468095,7586313,2013-09-01 20:40:00,Snacky Nuts,1,9,2013,20
M76390,7468095,7610711,2013-09-01 20:40:00,Chips,1,9,2013,20
M76390,7468095,15668379,2013-09-01 20:40:00,Other Vegetables,1,9,2013,20
M76390,7468095,7610717,2013-09-01 20:40:00,Chips,1,9,2013,20
M76390,7468095,15669771,2013-09-01 20:40:00,Maida,1,9,2013,20
M76390,7487960,15668688,2013-08-04 13:51:00,Root Vegetables,4,8,2013,13
M76390,7494781,93073679,2013-08-08 18:27:00,Namkeen,8,8,2013,18
M76390,7494781,7586313,2013-08-08 18:27:00,Snacky Nuts,8,8,2013,18
M76390,7494781,15669856,2013-08-08 18:27:00,Sugar,8,8,2013,18
M76390,7494781,7575120,2013-08-08 18:27:00,Olive Oils,8,8,2013,18
M76390,7494781,15668478,2013-08-08 18:27:00,Banana,8,8,2013,18
M76390,7494781,92387970,2013-08-08 18:27:00,Namkeen,8,8,2013,18
M76390,7494781,7572298,2013-08-08 18:27:00,Namkeen,8,8,2013,18
M76390,7511632,15669877,2013-07-09 12:15:00,Whole Spices,9,7,2013,12
M76390,7511632,15670163,2013-07-09 12:15:00,Organic F&V,9,7,2013,12
M76390,7511632,15669764,2013-07-09 12:15:00,Besan,9,7,2013,12
M76390,7511632,15669856,2013-07-09 12:15:00,Sugar,9,7,2013,12
M76390,7511632,7586311,2013-07-09 12:15:00,Chips,9,7,2013,12
M76390,7511632,29247229,2013-07-09 12:15:00,Whole Spices,9,7,2013,12
M76390,7511632,7572298,2013-07-09 12:15:00,Namkeen,9,7,2013,12
M76390,7511632,7586526,2013-07-09 12:15:00,Snacky Nuts,9,7,2013,12
M76390,7511632,7586497,2013-07-09 12:15:00,Namkeen,9,7,2013,12
M76390,7511632,15670248,2013-07-09 12:15:00,Organic F&V,9,7,2013,12
M76390,7511632,34988972,2013-07-09 12:15:00,Hand Wash,9,7,2013,12
